"Age, total";"Total";"Skanderborg";"New Zealand";4
"Age, total";"Total";"Skanderborg";"Papua New Guinea";0
"Age, total";"Total";"Skanderborg";"Solomon Islands";0
"Age, total";"Total";"Skanderborg";"Samoa";0
"Age, total";"Total";"Skanderborg";"Tonga";0
"Age, total";"Total";"Skanderborg";"Tuvalu";0
"Age, total";"Total";"Skanderborg";"Vanuatu";0
"Age, total";"Total";"Skanderborg";"East Timor";0
"Age, total";"Total";"Skanderborg";"Pacific Islands";0
"Age, total";"Total";"Skanderborg";"Stateless";47
"Age, total";"Total";"Skanderborg";"Not stated";0
"Age, total";"Total";"Syddjurs";"Total";44076
"Age, total";"Total";"Syddjurs";"Denmark";41256
"Age, total";"Total";"Syddjurs";"Albania";3
"Age, total";"Total";"Syddjurs";"Andorra";0
"Age, total";"Total";"Syddjurs";"Belarus";0
"Age, total";"Total";"Syddjurs";"Belgium";12
"Age, total";"Total";"Syddjurs";"Bosnia and Herzegovina";13
"Age, total";"Total";"Syddjurs";"Bulgaria";24
"Age, total";"Total";"Syddjurs";"Cyprus";0
"Age, total";"Total";"Syddjurs";"GDR";0
"Age, total";"Total";"Syddjurs";"Estonia";9
"Age, total";"Total";"Syddjurs";"Finland";7
"Age, total";"Total";"Syddjurs";"France";37
"Age, total";"Total";"Syddjurs";"Greece";8
"Age, total";"Total";"Syddjurs";"Ireland";13
"Age, total";"Total";"Syddjurs";"Iceland";43
"Age, total";"Total";"Syddjurs";"Italy";60
"Age, total";"Total";"Syddjurs";"Yugoslavia";1
"Age, total";"Total";"Syddjurs";"Yugoslavia, Federal Republic";0
"Age, total";"Total";"Syddjurs";"Kosovo";12
"Age, total";"Total";"Syddjurs";"Croatia";8
"Age, total";"Total";"Syddjurs";"Latvia";16
"Age, total";"Total";"Syddjurs";"Liechtenstein";0
"Age, total";"Total";"Syddjurs";"Lithuania";158
"Age, total";"Total";"Syddjurs";"Luxembourg";0
"Age, total";"Total";"Syddjurs";"Malta";0
"Age, total";"Total";"Syddjurs";"Moldova";0
"Age, total";"Total";"Syddjurs";"Monaco";0
"Age, total";"Total";"Syddjurs";"Montenegro";0
"Age, total";"Total";"Syddjurs";"Netherlands";73
"Age, total";"Total";"Syddjurs";"Northern Ireland";0
"Age, total";"Total";"Syddjurs";"Republic of North Macedonia";0
"Age, total";"Total";"Syddjurs";"Norway";162
"Age, total";"Total";"Syddjurs";"Poland";209
"Age, total";"Total";"Syddjurs";"Portugal";14
"Age, total";"Total";"Syddjurs";"Romania";253
"Age, total";"Total";"Syddjurs";"Russia";14
"Age, total";"Total";"Syddjurs";"San Marino";0
"Age, total";"Total";"Syddjurs";"Switzerland";14
"Age, total";"Total";"Syddjurs";"Serbia";6
"Age, total";"Total";"Syddjurs";"Serbia and Montenegro";0
"Age, total";"Total";"Syddjurs";"Slovakia";8
"Age, total";"Total";"Syddjurs";"Slovenia";5
"Age, total";"Total";"Syddjurs";"Soviet Union";0
"Age, total";"Total";"Syddjurs";"Spain";34
"Age, total";"Total";"Syddjurs";"United Kingdom";126
"Age, total";"Total";"Syddjurs";"Sweden";71
"Age, total";"Total";"Syddjurs";"Czech Republic";1
"Age, total";"Total";"Syddjurs";"Czechoslovakia";1
"Age, total";"Total";"Syddjurs";"Turkey";7
"Age, total";"Total";"Syddjurs";"Germany";193
"Age, total";"Total";"Syddjurs";"Ukraine";272
"Age, total";"Total";"Syddjurs";"Hungary";29
"Age, total";"Total";"Syddjurs";"Vatican City State";0
"Age, total";"Total";"Syddjurs";"Austria";7
"Age, total";"Total";"Syddjurs";"Europe not stated";0
"Age, total";"Total";"Syddjurs";"Algeria";0
"Age, total";"Total";"Syddjurs";"Angola";0
"Age, total";"Total";"Syddjurs";"Benin";0
"Age, total";"Total";"Syddjurs";"Botswana";0
"Age, total";"Total";"Syddjurs";"Burkina Faso";0
"Age, total";"Total";"Syddjurs";"Burundi";0
"Age, total";"Total";"Syddjurs";"Cameroon";1
"Age, total";"Total";"Syddjurs";"Central African Republic";0
"Age, total";"Total";"Syddjurs";"Comoros";0
"Age, total";"Total";"Syddjurs";"Congo, Democratic Republic";13
"Age, total";"Total";"Syddjurs";"Congo, Republic";0
"Age, total";"Total";"Syddjurs";"Djibouti";0
"Age, total";"Total";"Syddjurs";"Egypt";5
"Age, total";"Total";"Syddjurs";"Ivory Coast";0
"Age, total";"Total";"Syddjurs";"Eritrea";68
"Age, total";"Total";"Syddjurs";"Eswantini";0
"Age, total";"Total";"Syddjurs";"Ethiopia";2
"Age, total";"Total";"Syddjurs";"Gabon";0
"Age, total";"Total";"Syddjurs";"Gambia, The";0
"Age, total";"Total";"Syddjurs";"Ghana";0
"Age, total";"Total";"Syddjurs";"Guinea";0
"Age, total";"Total";"Syddjurs";"Guinea-Bissau";0
"Age, total";"Total";"Syddjurs";"Cape Verde";0
"Age, total";"Total";"Syddjurs";"Kenya";1
"Age, total";"Total";"Syddjurs";"Lesotho";0
"Age, total";"Total";"Syddjurs";"Liberia";0
"Age, total";"Total";"Syddjurs";"Libya";0
"Age, total";"Total";"Syddjurs";"Madagascar";0
"Age, total";"Total";"Syddjurs";"Malawi";0
"Age, total";"Total";"Syddjurs";"Mali";0
"Age, total";"Total";"Syddjurs";"Morocco";1
"Age, total";"Total";"Syddjurs";"Mauritania";0
"Age, total";"Total";"Syddjurs";"Mauritius";1
"Age, total";"Total";"Syddjurs";"Mozambique";0
"Age, total";"Total";"Syddjurs";"Namibia";0
"Age, total";"Total";"Syddjurs";"Niger";0
"Age, total";"Total";"Syddjurs";"Nigeria";1
"Age, total";"Total";"Syddjurs";"Reunion";0
"Age, total";"Total";"Syddjurs";"Rwanda";4
"Age, total";"Total";"Syddjurs";"Sao Tome and Principe";0
"Age, total";"Total";"Syddjurs";"Senegal";0
"Age, total";"Total";"Syddjurs";"Seychelles";0
"Age, total";"Total";"Syddjurs";"Sierra Leone";0
"Age, total";"Total";"Syddjurs";"Saint Helena";0
"Age, total";"Total";"Syddjurs";"Somalia";6
"Age, total";"Total";"Syddjurs";"Spanish territories in Africa";0
"Age, total";"Total";"Syddjurs";"Sudan";0
"Age, total";"Total";"Syddjurs";"South Africa";3
"Age, total";"Total";"Syddjurs";"South Sudan";0
"Age, total";"Total";"Syddjurs";"Southwest Africa";0
"Age, total";"Total";"Syddjurs";"Tanzania";0
"Age, total";"Total";"Syddjurs";"Chad";0
"Age, total";"Total";"Syddjurs";"Togo";0
"Age, total";"Total";"Syddjurs";"Tunisia";2
"Age, total";"Total";"Syddjurs";"Uganda";0
"Age, total";"Total";"Syddjurs";"Zambia";0
"Age, total";"Total";"Syddjurs";"Zimbabwe";0
"Age, total";"Total";"Syddjurs";"Equatorial Guinea";0
"Age, total";"Total";"Syddjurs";"Africa not stated";0
"Age, total";"Total";"Syddjurs";"Canada";16
"Age, total";"Total";"Syddjurs";"USA";39
"Age, total";"Total";"Syddjurs";"North America not stated";0
"Age, total";"Total";"Syddjurs";"Antigua and Barbuda";0
"Age, total";"Total";"Syddjurs";"Argentina";2
"Age, total";"Total";"Syddjurs";"Aruba";0
"Age, total";"Total";"Syddjurs";"Bahamas";1
"Age, total";"Total";"Syddjurs";"Barbados";0
"Age, total";"Total";"Syddjurs";"Belize";0
"Age, total";"Total";"Syddjurs";"Bermuda";0
"Age, total";"Total";"Syddjurs";"Bolivia";0
"Age, total";"Total";"Syddjurs";"Brazil";11
"Age, total";"Total";"Syddjurs";"British West Indies";0
"Age, total";"Total";"Syddjurs";"Chile";0
"Age, total";"Total";"Syddjurs";"Colombia";1
"Age, total";"Total";"Syddjurs";"Costa Rica";2
"Age, total";"Total";"Syddjurs";"Cuba";1
"Age, total";"Total";"Syddjurs";"Curacao";0
"Age, total";"Total";"Syddjurs";"Dominica";0
"Age, total";"Total";"Syddjurs";"Dominican Republic";0
"Age, total";"Total";"Syddjurs";"Ecuador";0
"Age, total";"Total";"Syddjurs";"El Salvador";0
"Age, total";"Total";"Syddjurs";"Falkland Islands";0
"Age, total";"Total";"Syddjurs";"French Guiana";0
"Age, total";"Total";"Syddjurs";"French West Indies";0
"Age, total";"Total";"Syddjurs";"Grenada";0
"Age, total";"Total";"Syddjurs";"Guadeloupe";0
"Age, total";"Total";"Syddjurs";"Guatemala";1
"Age, total";"Total";"Syddjurs";"Guyana";0
"Age, total";"Total";"Syddjurs";"Haiti";1
"Age, total";"Total";"Syddjurs";"Honduras";0
"Age, total";"Total";"Syddjurs";"Jamaica";0
"Age, total";"Total";"Syddjurs";"Martinique";0
"Age, total";"Total";"Syddjurs";"Mexico";3
"Age, total";"Total";"Syddjurs";"Nauru";0
"Age, total";"Total";"Syddjurs";"Netherlands Antilles";0
"Age, total";"Total";"Syddjurs";"Nicaragua";1
"Age, total";"Total";"Syddjurs";"Panama";0
"Age, total";"Total";"Syddjurs";"Paraguay";0
"Age, total";"Total";"Syddjurs";"Peru";5
"Age, total";"Total";"Syddjurs";"Puerto Rico";0
"Age, total";"Total";"Syddjurs";"Saint Kitts and Nevis";0
"Age, total";"Total";"Syddjurs";"Saint Lucia";0
"Age, total";"Total";"Syddjurs";"Saint Vincent and the Grenadines";0
"Age, total";"Total";"Syddjurs";"Suriname";0
"Age, total";"Total";"Syddjurs";"Trinidad and Tobago";2
"Age, total";"Total";"Syddjurs";"Uruguay";0
"Age, total";"Total";"Syddjurs";"Venezuela";1
"Age, total";"Total";"Syddjurs";"West Indies";0
"Age, total";"Total";"Syddjurs";"South and central America not stated";0
"Age, total";"Total";"Syddjurs";"Abu Dhabi";0
"Age, total";"Total";"Syddjurs";"Afghanistan";27
"Age, total";"Total";"Syddjurs";"Armenia";0
"Age, total";"Total";"Syddjurs";"Azerbaijan";0
"Age, total";"Total";"Syddjurs";"Bahrain";0
"Age, total";"Total";"Syddjurs";"Bangladesh";0
"Age, total";"Total";"Syddjurs";"Bhutan";0
"Age, total";"Total";"Syddjurs";"Brunei";0
"Age, total";"Total";"Syddjurs";"Cambodia";0
"Age, total";"Total";"Syddjurs";"Dubai";0
"Age, total";"Total";"Syddjurs";"Philippines";29
"Age, total";"Total";"Syddjurs";"United Arab Emirates";0
"Age, total";"Total";"Syddjurs";"Gaza";0
"Age, total";"Total";"Syddjurs";"Georgia";8
"Age, total";"Total";"Syddjurs";"Hong Kong";0
"Age, total";"Total";"Syddjurs";"India";10
"Age, total";"Total";"Syddjurs";"Indochina";0
"Age, total";"Total";"Syddjurs";"Indonesia";10
"Age, total";"Total";"Syddjurs";"Iraq";31
"Age, total";"Total";"Syddjurs";"Iran";89
"Age, total";"Total";"Syddjurs";"Israel";1
"Age, total";"Total";"Syddjurs";"Japan";21
"Age, total";"Total";"Syddjurs";"Jordan";0
"Age, total";"Total";"Syddjurs";"Kazakhstan";0
"Age, total";"Total";"Syddjurs";"China";7
"Age, total";"Total";"Syddjurs";"Kyrgyzstan";0
"Age, total";"Total";"Syddjurs";"Kuwait";0
"Age, total";"Total";"Syddjurs";"Laos";1
"Age, total";"Total";"Syddjurs";"Lebanon";2
"Age, total";"Total";"Syddjurs";"Macao";0
"Age, total";"Total";"Syddjurs";"Malaysia";0
"Age, total";"Total";"Syddjurs";"Maldives";0
"Age, total";"Total";"Syddjurs";"Middle East not stated";0
"Age, total";"Total";"Syddjurs";"Mongolia";0
"Age, total";"Total";"Syddjurs";"Myanmar";0
"Age, total";"Total";"Syddjurs";"Nepal";1
"Age, total";"Total";"Syddjurs";"North Korea";0
"Age, total";"Total";"Syddjurs";"North Yemen";0
"Age, total";"Total";"Syddjurs";"Oman";0
"Age, total";"Total";"Syddjurs";"Pakistan";0
"Age, total";"Total";"Syddjurs";"Palestine";0
"Age, total";"Total";"Syddjurs";"Qatar";0
"Age, total";"Total";"Syddjurs";"Saudi Arabia";0
"Age, total";"Total";"Syddjurs";"Sikkim";0
"Age, total";"Total";"Syddjurs";"Singapore";2
"Age, total";"Total";"Syddjurs";"Sri Lanka";38
"Age, total";"Total";"Syddjurs";"South Korea";1
"Age, total";"Total";"Syddjurs";"Syria";249
"Age, total";"Total";"Syddjurs";"Tajikistan";2
"Age, total";"Total";"Syddjurs";"Taiwan";0
"Age, total";"Total";"Syddjurs";"Thailand";94
"Age, total";"Total";"Syddjurs";"Trucial Oman";0
"Age, total";"Total";"Syddjurs";"Turkmenistan";0
"Age, total";"Total";"Syddjurs";"Uzbekistan";0
"Age, total";"Total";"Syddjurs";"West Bank";0
"Age, total";"Total";"Syddjurs";"West bank and Gaza";0
"Age, total";"Total";"Syddjurs";"Vietnam";12
"Age, total";"Total";"Syddjurs";"Yemen";0
"Age, total";"Total";"Syddjurs";"East Jerusalem";0
"Age, total";"Total";"Syddjurs";"Asia not stated";1
"Age, total";"Total";"Syddjurs";"Australia";4
"Age, total";"Total";"Syddjurs";"Cook Islands";0
"Age, total";"Total";"Syddjurs";"Fiji";0
"Age, total";"Total";"Syddjurs";"French territories in the Pacific";0
"Age, total";"Total";"Syddjurs";"Kiribati";0
"Age, total";"Total";"Syddjurs";"Marshall Islands";0
"Age, total";"Total";"Syddjurs";"New Zealand";3
"Age, total";"Total";"Syddjurs";"Papua New Guinea";0
"Age, total";"Total";"Syddjurs";"Solomon Islands";0
"Age, total";"Total";"Syddjurs";"Samoa";0
"Age, total";"Total";"Syddjurs";"Tonga";0
"Age, total";"Total";"Syddjurs";"Tuvalu";0
"Age, total";"Total";"Syddjurs";"Vanuatu";0
"Age, total";"Total";"Syddjurs";"East Timor";0
"Age, total";"Total";"Syddjurs";"Pacific Islands";0
"Age, total";"Total";"Syddjurs";"Stateless";59
"Age, total";"Total";"Syddjurs";"Not stated";0
"Age, total";"Total";"Aarhus";"Total";367095
"Age, total";"Total";"Aarhus";"Denmark";327790
"Age, total";"Total";"Aarhus";"Albania";24
"Age, total";"Total";"Aarhus";"Andorra";0
"Age, total";"Total";"Aarhus";"Belarus";44
"Age, total";"Total";"Aarhus";"Belgium";202
"Age, total";"Total";"Aarhus";"Bosnia and Herzegovina";154
"Age, total";"Total";"Aarhus";"Bulgaria";686
"Age, total";"Total";"Aarhus";"Cyprus";14
"Age, total";"Total";"Aarhus";"GDR";0
"Age, total";"Total";"Aarhus";"Estonia";93
"Age, total";"Total";"Aarhus";"Finland";202
"Age, total";"Total";"Aarhus";"France";541
"Age, total";"Total";"Aarhus";"Greece";246
"Age, total";"Total";"Aarhus";"Ireland";196
"Age, total";"Total";"Aarhus";"Iceland";615
"Age, total";"Total";"Aarhus";"Italy";1158
"Age, total";"Total";"Aarhus";"Yugoslavia";11
"Age, total";"Total";"Aarhus";"Yugoslavia, Federal Republic";0
"Age, total";"Total";"Aarhus";"Kosovo";23
"Age, total";"Total";"Aarhus";"Croatia";180
"Age, total";"Total";"Aarhus";"Latvia";313
"Age, total";"Total";"Aarhus";"Liechtenstein";0
"Age, total";"Total";"Aarhus";"Lithuania";601
"Age, total";"Total";"Aarhus";"Luxembourg";10
"Age, total";"Total";"Aarhus";"Malta";9
"Age, total";"Total";"Aarhus";"Moldova";17
"Age, total";"Total";"Aarhus";"Monaco";0
"Age, total";"Total";"Aarhus";"Montenegro";3
"Age, total";"Total";"Aarhus";"Netherlands";607
"Age, total";"Total";"Aarhus";"Northern Ireland";0
"Age, total";"Total";"Aarhus";"Republic of North Macedonia";17
"Age, total";"Total";"Aarhus";"Norway";1366
"Age, total";"Total";"Aarhus";"Poland";2010
"Age, total";"Total";"Aarhus";"Portugal";337
"Age, total";"Total";"Aarhus";"Romania";2626
"Age, total";"Total";"Aarhus";"Russia";305
"Age, total";"Total";"Aarhus";"San Marino";0
"Age, total";"Total";"Aarhus";"Switzerland";92
"Age, total";"Total";"Aarhus";"Serbia";41
"Age, total";"Total";"Aarhus";"Serbia and Montenegro";2
"Age, total";"Total";"Aarhus";"Slovakia";349
"Age, total";"Total";"Aarhus";"Slovenia";34
"Age, total";"Total";"Aarhus";"Soviet Union";5
"Age, total";"Total";"Aarhus";"Spain";922
"Age, total";"Total";"Aarhus";"United Kingdom";952
"Age, total";"Total";"Aarhus";"Sweden";759
"Age, total";"Total";"Aarhus";"Czech Republic";195
"Age, total";"Total";"Aarhus";"Czechoslovakia";6
"Age, total";"Total";"Aarhus";"Turkey";1765
"Age, total";"Total";"Aarhus";"Germany";2125
"Age, total";"Total";"Aarhus";"Ukraine";1911
"Age, total";"Total";"Aarhus";"Hungary";682
"Age, total";"Total";"Aarhus";"Vatican City State";0
"Age, total";"Total";"Aarhus";"Austria";111
"Age, total";"Total";"Aarhus";"Europe not stated";1
"Age, total";"Total";"Aarhus";"Algeria";48
"Age, total";"Total";"Aarhus";"Angola";5
"Age, total";"Total";"Aarhus";"Benin";1
"Age, total";"Total";"Aarhus";"Botswana";2
"Age, total";"Total";"Aarhus";"Burkina Faso";1
"Age, total";"Total";"Aarhus";"Burundi";28
"Age, total";"Total";"Aarhus";"Cameroon";54
"Age, total";"Total";"Aarhus";"Central African Republic";10
"Age, total";"Total";"Aarhus";"Comoros";5
"Age, total";"Total";"Aarhus";"Congo, Democratic Republic";268
"Age, total";"Total";"Aarhus";"Congo, Republic";6
"Age, total";"Total";"Aarhus";"Djibouti";2
"Age, total";"Total";"Aarhus";"Egypt";101
"Age, total";"Total";"Aarhus";"Ivory Coast";11
"Age, total";"Total";"Aarhus";"Eritrea";278
"Age, total";"Total";"Aarhus";"Eswantini";0
"Age, total";"Total";"Aarhus";"Ethiopia";113
"Age, total";"Total";"Aarhus";"Gabon";1
"Age, total";"Total";"Aarhus";"Gambia, The";35
"Age, total";"Total";"Aarhus";"Ghana";64
"Age, total";"Total";"Aarhus";"Guinea";2
"Age, total";"Total";"Aarhus";"Guinea-Bissau";2
"Age, total";"Total";"Aarhus";"Cape Verde";1
"Age, total";"Total";"Aarhus";"Kenya";64
"Age, total";"Total";"Aarhus";"Lesotho";2
"Age, total";"Total";"Aarhus";"Liberia";8
"Age, total";"Total";"Aarhus";"Libya";19
"Age, total";"Total";"Aarhus";"Madagascar";2
"Age, total";"Total";"Aarhus";"Malawi";4
"Age, total";"Total";"Aarhus";"Mali";8
"Age, total";"Total";"Aarhus";"Morocco";185
"Age, total";"Total";"Aarhus";"Mauritania";0
"Age, total";"Total";"Aarhus";"Mauritius";3
"Age, total";"Total";"Aarhus";"Mozambique";9
"Age, total";"Total";"Aarhus";"Namibia";2
"Age, total";"Total";"Aarhus";"Niger";1
"Age, total";"Total";"Aarhus";"Nigeria";50
"Age, total";"Total";"Aarhus";"Reunion";0
"Age, total";"Total";"Aarhus";"Rwanda";14
"Age, total";"Total";"Aarhus";"Sao Tome and Principe";0
"Age, total";"Total";"Aarhus";"Senegal";8
"Age, total";"Total";"Aarhus";"Seychelles";0
"Age, total";"Total";"Aarhus";"Sierra Leone";3
"Age, total";"Total";"Aarhus";"Saint Helena";0
"Age, total";"Total";"Aarhus";"Somalia";1512
"Age, total";"Total";"Aarhus";"Spanish territories in Africa";0
"Age, total";"Total";"Aarhus";"Sudan";34
"Age, total";"Total";"Aarhus";"South Africa";63
"Age, total";"Total";"Aarhus";"South Sudan";7
"Age, total";"Total";"Aarhus";"Southwest Africa";0
"Age, total";"Total";"Aarhus";"Tanzania";36
"Age, total";"Total";"Aarhus";"Chad";0
"Age, total";"Total";"Aarhus";"Togo";1
"Age, total";"Total";"Aarhus";"Tunisia";72
"Age, total";"Total";"Aarhus";"Uganda";49
"Age, total";"Total";"Aarhus";"Zambia";27
"Age, total";"Total";"Aarhus";"Zimbabwe";6
"Age, total";"Total";"Aarhus";"Equatorial Guinea";0
"Age, total";"Total";"Aarhus";"Africa not stated";0
"Age, total";"Total";"Aarhus";"Canada";177
"Age, total";"Total";"Aarhus";"USA";593
"Age, total";"Total";"Aarhus";"North America not stated";0
"Age, total";"Total";"Aarhus";"Antigua and Barbuda";0
"Age, total";"Total";"Aarhus";"Argentina";210
"Age, total";"Total";"Aarhus";"Aruba";0
"Age, total";"Total";"Aarhus";"Bahamas";1
"Age, total";"Total";"Aarhus";"Barbados";0
"Age, total";"Total";"Aarhus";"Belize";0
"Age, total";"Total";"Aarhus";"Bermuda";0
"Age, total";"Total";"Aarhus";"Bolivia";7
"Age, total";"Total";"Aarhus";"Brazil";246
"Age, total";"Total";"Aarhus";"British West Indies";0
"Age, total";"Total";"Aarhus";"Chile";120
"Age, total";"Total";"Aarhus";"Colombia";91
"Age, total";"Total";"Aarhus";"Costa Rica";8
"Age, total";"Total";"Aarhus";"Cuba";35
"Age, total";"Total";"Aarhus";"Curacao";0
"Age, total";"Total";"Aarhus";"Dominica";0
"Age, total";"Total";"Aarhus";"Dominican Republic";5
"Age, total";"Total";"Aarhus";"Ecuador";15
"Age, total";"Total";"Aarhus";"El Salvador";7
"Age, total";"Total";"Aarhus";"Falkland Islands";0
"Age, total";"Total";"Aarhus";"French Guiana";0
"Age, total";"Total";"Aarhus";"French West Indies";0
"Age, total";"Total";"Aarhus";"Grenada";2
"Age, total";"Total";"Aarhus";"Guadeloupe";0
"Age, total";"Total";"Aarhus";"Guatemala";11
"Age, total";"Total";"Aarhus";"Guyana";0
"Age, total";"Total";"Aarhus";"Haiti";1
"Age, total";"Total";"Aarhus";"Honduras";9
"Age, total";"Total";"Aarhus";"Jamaica";1
"Age, total";"Total";"Aarhus";"Martinique";0
"Age, total";"Total";"Aarhus";"Mexico";112
"Age, total";"Total";"Aarhus";"Nauru";0
"Age, total";"Total";"Aarhus";"Netherlands Antilles";0
"Age, total";"Total";"Aarhus";"Nicaragua";5
"Age, total";"Total";"Aarhus";"Panama";6
"Age, total";"Total";"Aarhus";"Paraguay";4
"Age, total";"Total";"Aarhus";"Peru";34
"Age, total";"Total";"Aarhus";"Puerto Rico";0
"Age, total";"Total";"Aarhus";"Saint Kitts and Nevis";0
"Age, total";"Total";"Aarhus";"Saint Lucia";0
"Age, total";"Total";"Aarhus";"Saint Vincent and the Grenadines";0
"Age, total";"Total";"Aarhus";"Suriname";0
"Age, total";"Total";"Aarhus";"Trinidad and Tobago";2
"Age, total";"Total";"Aarhus";"Uruguay";14
"Age, total";"Total";"Aarhus";"Venezuela";26
"Age, total";"Total";"Aarhus";"West Indies";0
"Age, total";"Total";"Aarhus";"South and central America not stated";0
"Age, total";"Total";"Aarhus";"Abu Dhabi";0
"Age, total";"Total";"Aarhus";"Afghanistan";1014
"Age, total";"Total";"Aarhus";"Armenia";16
"Age, total";"Total";"Aarhus";"Azerbaijan";22
"Age, total";"Total";"Aarhus";"Bahrain";0
"Age, total";"Total";"Aarhus";"Bangladesh";183
"Age, total";"Total";"Aarhus";"Bhutan";2
"Age, total";"Total";"Aarhus";"Brunei";0
"Age, total";"Total";"Aarhus";"Cambodia";2
"Age, total";"Total";"Aarhus";"Dubai";0
"Age, total";"Total";"Aarhus";"Philippines";280
"Age, total";"Total";"Aarhus";"United Arab Emirates";1
"Age, total";"Total";"Aarhus";"Gaza";0
"Age, total";"Total";"Aarhus";"Georgia";17
"Age, total";"Total";"Aarhus";"Hong Kong";0
"Age, total";"Total";"Aarhus";"India";1124
"Age, total";"Total";"Aarhus";"Indochina";0
"Age, total";"Total";"Aarhus";"Indonesia";71
"Age, total";"Total";"Aarhus";"Iraq";1226
"Age, total";"Total";"Aarhus";"Iran";1545
"Age, total";"Total";"Aarhus";"Israel";73
"Age, total";"Total";"Aarhus";"Japan";184
"Age, total";"Total";"Aarhus";"Jordan";42
"Age, total";"Total";"Aarhus";"Kazakhstan";15
"Age, total";"Total";"Aarhus";"China";967
"Age, total";"Total";"Aarhus";"Kyrgyzstan";2
"Age, total";"Total";"Aarhus";"Kuwait";1
"Age, total";"Total";"Aarhus";"Laos";2
"Age, total";"Total";"Aarhus";"Lebanon";256
"Age, total";"Total";"Aarhus";"Macao";0
"Age, total";"Total";"Aarhus";"Malaysia";37
"Age, total";"Total";"Aarhus";"Maldives";0
"Age, total";"Total";"Aarhus";"Middle East not stated";0
"Age, total";"Total";"Aarhus";"Mongolia";0
"Age, total";"Total";"Aarhus";"Myanmar";25
"Age, total";"Total";"Aarhus";"Nepal";76
"Age, total";"Total";"Aarhus";"North Korea";3
"Age, total";"Total";"Aarhus";"North Yemen";0
"Age, total";"Total";"Aarhus";"Oman";0
"Age, total";"Total";"Aarhus";"Pakistan";204
"Age, total";"Total";"Aarhus";"Palestine";0
"Age, total";"Total";"Aarhus";"Qatar";0
"Age, total";"Total";"Aarhus";"Saudi Arabia";6
"Age, total";"Total";"Aarhus";"Sikkim";0
"Age, total";"Total";"Aarhus";"Singapore";61
"Age, total";"Total";"Aarhus";"Sri Lanka";119
"Age, total";"Total";"Aarhus";"South Korea";50
"Age, total";"Total";"Aarhus";"Syria";1562
"Age, total";"Total";"Aarhus";"Tajikistan";3
"Age, total";"Total";"Aarhus";"Taiwan";28
"Age, total";"Total";"Aarhus";"Thailand";545
"Age, total";"Total";"Aarhus";"Trucial Oman";0
"Age, total";"Total";"Aarhus";"Turkmenistan";4
"Age, total";"Total";"Aarhus";"Uzbekistan";50
"Age, total";"Total";"Aarhus";"West Bank";0
"Age, total";"Total";"Aarhus";"West bank and Gaza";0
"Age, total";"Total";"Aarhus";"Vietnam";665
"Age, total";"Total";"Aarhus";"Yemen";7
"Age, total";"Total";"Aarhus";"East Jerusalem";0
"Age, total";"Total";"Aarhus";"Asia not stated";0
"Age, total";"Total";"Aarhus";"Australia";168
"Age, total";"Total";"Aarhus";"Cook Islands";0
"Age, total";"Total";"Aarhus";"Fiji";1
"Age, total";"Total";"Aarhus";"French territories in the Pacific";0
"Age, total";"Total";"Aarhus";"Kiribati";0
"Age, total";"Total";"Aarhus";"Marshall Islands";0
"Age, total";"Total";"Aarhus";"New Zealand";42
"Age, total";"Total";"Aarhus";"Papua New Guinea";0
"Age, total";"Total";"Aarhus";"Solomon Islands";0
"Age, total";"Total";"Aarhus";"Samoa";0
"Age, total";"Total";"Aarhus";"Tonga";0
"Age, total";"Total";"Aarhus";"Tuvalu";0
"Age, total";"Total";"Aarhus";"Vanuatu";0
"Age, total";"Total";"Aarhus";"East Timor";0
"Age, total";"Total";"Aarhus";"Pacific Islands";0
"Age, total";"Total";"Aarhus";"Stateless";1070
"Age, total";"Total";"Aarhus";"Not stated";3
"Age, total";"Total";"Herning";"Total";89848
"Age, total";"Total";"Herning";"Denmark";81078
"Age, total";"Total";"Herning";"Albania";2
"Age, total";"Total";"Herning";"Andorra";0
"Age, total";"Total";"Herning";"Belarus";17
"Age, total";"Total";"Herning";"Belgium";8
"Age, total";"Total";"Herning";"Bosnia and Herzegovina";234
"Age, total";"Total";"Herning";"Bulgaria";233
"Age, total";"Total";"Herning";"Cyprus";1
"Age, total";"Total";"Herning";"GDR";0
"Age, total";"Total";"Herning";"Estonia";19
"Age, total";"Total";"Herning";"Finland";23
"Age, total";"Total";"Herning";"France";26
"Age, total";"Total";"Herning";"Greece";15
"Age, total";"Total";"Herning";"Ireland";10
"Age, total";"Total";"Herning";"Iceland";56
"Age, total";"Total";"Herning";"Italy";73
"Age, total";"Total";"Herning";"Yugoslavia";10
"Age, total";"Total";"Herning";"Yugoslavia, Federal Republic";0
"Age, total";"Total";"Herning";"Kosovo";41
"Age, total";"Total";"Herning";"Croatia";33
"Age, total";"Total";"Herning";"Latvia";252
"Age, total";"Total";"Herning";"Liechtenstein";0
"Age, total";"Total";"Herning";"Lithuania";206
"Age, total";"Total";"Herning";"Luxembourg";0
"Age, total";"Total";"Herning";"Malta";0
"Age, total";"Total";"Herning";"Moldova";18
"Age, total";"Total";"Herning";"Monaco";0
"Age, total";"Total";"Herning";"Montenegro";0
"Age, total";"Total";"Herning";"Netherlands";234
"Age, total";"Total";"Herning";"Northern Ireland";0
"Age, total";"Total";"Herning";"Republic of North Macedonia";3
"Age, total";"Total";"Herning";"Norway";143
"Age, total";"Total";"Herning";"Poland";1096
